candidate_group,covered_gap_ids,spatial_gap_ids,covered_sorties,service_start_s,service_end_s,preparation_start_s,longitude,latitude,ground_dsm_m,hover_altitude_m,agl_m,energy_kwh,return_soc_percent,return_o01_s,outbound_flight_s,return_flight_s
1,"[8, 10]","[3, 8, 10, 18]","Q23-018,Q23-023",3160.227868569072,4142.344928542324,2603.5627563094845,109.2660168,23.0094009,304.2348327636719,554.2348327636719,250.0,0.5005348554602609,84.35828576686684,4524.554610198884,346.6651122595876,382.20968165656024
1,"[7, 9]","[7, 9, 11, 12, 13, 15]","Q23-019,Q23-022",3012.5931509762395,4087.3751389959266,2508.604114183438,109.2046626,23.0236733,409.2453918457031,459.2453918457031,50.0,0.5019213361167154,84.31495824635265,4408.992958442536,293.9890367928013,321.61781944660993
1,"[8, 10]","[3, 8, 10, 18]","Q23-018,Q23-023",3160.227868569072,4142.344928542324,2591.0627563094845,109.2660168,23.0094009,304.2348327636719,604.2348327636719,300.0,0.5049803854564028,84.21936295448742,4541.221276865551,359.1651122595876,398.8763483232269
1,"[8, 10]","[3, 8, 10, 18]","Q23-018,Q23-023",3160.227868569072,4142.344928542324,2590.359491330075,109.2675483,23.0073588,315.02392578125,565.02392578125,250.0,0.5082062815729478,84.11855370084538,4538.656966263092,359.86837723899714,396.312037720768
1,"[8, 10]","[3, 8, 10, 18]","Q23-018,Q23-023",3160.227868569072,4142.344928542324,2588.4345816563578,109.2686904,23.0161423,367.6564636230469,517.6564636230469,150.0,0.5127902518152274,83.97530463077413,4536.634587423626,361.7932869127144,394.28965888130165
1,"[1, 3]","[1, 3, 8, 10, 18]","Q23-017,Q23-021",711.6799164156444,1676.219986501386,114.88662950292996,109.2686904,23.0161423,367.6564636230469,617.6564636230469,250.0,0.5163105648974389,83.86529484695504,2103.842978716021,386.7932869127144,427.622992214635
1,"[4, 5]","[4, 5, 6, 7, 9, 11, 13, 14]","Q23-011,Q23-014",2137.1440024409562,3028.094953750932,1496.2747708562624,109.2028191,23.0394186,507.341552734375,657.341552734375,150.0,0.5191744666042062,83.77579791861855,3503.1009813968235,430.8692315846937,475.0060276458916
1,"[4, 5]","[4, 5, 6, 7, 9, 11, 13, 14]","Q23-011,Q23-014",2137.1440024409562,3028.094953750932,1494.3828476660658,109.2023786,23.0394548,506.3517150878906,656.3517150878906,150.0,0.5204532873186146,83.7358347712933,3504.91041811648,432.7611547748905,476.815464365548
1,"[1, 3]","[1, 3, 8, 10, 18]","Q23-017,Q23-021",711.6799164156444,1676.219986501386,102.38662950292996,109.2686904,23.0161423,367.6564636230469,667.6564636230469,300.0,0.5207560948935809,83.7263720345756,2120.5096453826877,399.2932869127144,444.28965888130165
1,"[4, 5]","[4, 5, 6, 7, 9, 11, 13, 14]","Q23-011,Q23-014",2137.1440024409562,3028.094953750932,1489.923660779824,109.2025918,23.0397567,521.0740356445312,671.0740356445312,150.0,0.5222597008710862,83.67938434777855,3510.5964650491082,437.22034166113207,482.5015112981763
1,"[1, 3]","[1, 3, 8, 10, 18]","Q23-017,Q23-021",711.6799164156444,1676.219986501386,93.10817485024825,109.2722913,23.0076535,380.68310546875,630.68310546875,250.0,0.5293021399500004,83.45930812656248,2126.7069868558447,408.5717415653961,450.4870003544586
1,"[1, 3]","[1, 3, 8, 18]","Q23-017,Q23-021",711.6799164156444,1676.219986501386,95.86200226295142,109.2734752,23.0166826,312.7029113769531,562.7029113769531,250.0,0.5323565380419738,83.36385818618832,2118.288143268825,405.81791415269294,442.06815676743906
1,"[1, 2]","[1, 2, 10, 17, 19]","Q23-004,Q23-017",711.6799164156444,1615.4340319635974,45.52078798823396,109.2695194,23.0377485,286.6029968261719,586.6029968261719,300.0,0.5442530905627436,82.99209091991426,2109.835076793189,456.1591284274104,494.4010448295914
1,"[1, 2]","[1, 2, 10, 17, 19]","Q23-004,Q23-017",711.6799164156444,1615.4340319635974,47.08872989006625,109.2595194,23.0477485,243.9990234375,543.9990234375,300.0,0.5462682063752913,82.92911855077215,2104.7168037756337,454.5911865255781,489.28277181203646
1,"[1, 2]","[1, 2, 10, 17, 18]","Q23-004,Q23-017",711.6799164156444,1615.4340319635974,47.257980097671236,109.2727862,23.0362988,285.1915283203125,535.1915283203125,250.0,0.5467837473158523,82.91300789637961,2103.8135956415963,454.4219363179731,488.37956367799916
1,"[6, 10]","[5, 6, 10]","Q23-010,Q23-023",2758.2493042386855,4142.344928542324,2340.0178788558096,109.2363788,23.0297024,164.36358642578125,314.36358642578125,150.0,0.551903566708363,82.75301354036367,4366.131652794015,208.23142538287584,223.78672425169097
1,"[13, 14]","[4, 5, 6, 7, 9, 11, 13, 14]","Q23-013,Q23-025",5560.100056789216,6567.351276109428,4919.230825204522,109.2028191,23.0394186,507.341552734375,657.341552734375,150.0,0.5547106596073339,82.66529188727083,7042.35730375532,430.8692315846937,475.0060276458916
1,"[6, 10]","[5, 6, 10]","Q23-010,Q23-023",2758.2493042386855,4142.344928542324,2332.5358575853516,109.2351486,23.0304154,180.49920654296875,330.49920654296875,150.0,0.5555411575271845,82.6393388272755,4374.958309074239,215.71344665333396,232.6133805319147
1,"[13, 14]","[4, 5, 6, 7, 9, 11, 13, 14]","Q23-013,Q23-025",5560.100056789216,6567.351276109428,4917.338902014326,109.2023786,23.0394548,506.3517150878906,656.3517150878906,150.0,0.5559894803217424,82.62532873994554,7044.166740474976,432.7611547748905,476.815464365548
1,"[6, 10]","[5, 6, 10]","Q23-010,Q23-023",2758.2493042386855,4142.344928542324,2328.887372716679,109.2352558,23.0306547,187.58859252929688,337.5885925292969,150.0,0.5573701230482602,82.58218365474187,4379.197576108439,219.3619315220066,236.85264756611468
1,"[13, 14]","[4, 5, 6, 7, 9, 11, 13, 14]","Q23-013,Q23-025",5560.100056789216,6567.351276109428,4912.879715128084,109.2025918,23.0397567,521.0740356445312,671.0740356445312,150.0,0.557795893874214,82.56887831643081,7049.852787407604,437.22034166113207,482.5015112981763
1,"[1, 2]","[1, 2, 10, 17, 19]","Q23-004,Q23-017",711.6799164156444,1615.4340319635974,39.300795719338964,109.2695194,23.0477485,256.4736633300781,406.4736633300781,150.0,0.5609822248408805,82.46930547372249,2101.0442912707426,462.3791206963054,485.61025930714527
1,"[17, 18]","[1, 2, 10, 17, 18]","Q23-005,Q23-020",8794.069023629234,9746.435677538266,8129.647087311261,109.2727862,23.0362988,285.1915283203125,535.1915283203125,250.0,0.5616375784817375,82.44882567244571,10234.815241216265,454.4219363179731,488.37956367799916
1,"[17, 18]","[1, 2, 10, 17, 18]","Q23-005,Q23-020",8794.069023629234,9746.435677538266,8116.457205860359,109.2760168,23.0294009,368.63653564453125,618.6365356445312,250.0,0.5641555708450685,82.3701384110916,10254.95887327752,467.611817768875,508.5231957392526
1,"[17, 18]","[1, 2, 10, 17, 18]","Q23-005,Q23-020",8794.069023629234,9746.435677538266,8126.003555998883,109.2734752,23.0366826,277.8570251464844,527.8570251464844,250.0,0.5644847582220331,82.35985130556148,10237.847563930824,458.065467630351,491.411886392558
1,"[6, 10]","[5, 6, 10]","Q23-010,Q23-023",2758.2493042386855,4142.344928542324,2325.636712556926,109.239009,23.0329048,199.54653930664062,249.54653930664062,50.0,0.5646997860911299,82.3531316846522,4375.111398499636,222.61259168175945,232.76646995731284
1,"[17, 18]","[1, 2, 10, 17, 18]","Q23-005,Q23-020",8794.069023629234,9746.435677538266,8117.147087311261,109.2727862,23.0362988,285.1915283203125,585.1915283203125,300.0,0.5660831084778795,82.30990286006626,10251.481907882931,466.9219363179731,505.04623034466584
1,"[2, 3]","[1, 2, 3, 8, 10, 17, 18]","Q23-004,Q23-021",740.2150102367439,1676.219986501386,44.050684031492665,109.2775483,23.0273588,380.7744445800781,680.7744445800781,300.0,0.5666090747056169,82.29346641544947,2208.473849754977,486.1643262052512,532.253863253591
1,"[11, 12]","[2, 4, 5, 6, 7, 11, 12, 14, 15, 17]","Q23-006,Q23-025",5491.586089499344,6420.835438328151,4797.269200927109,109.2023786,23.0494548,473.51116943359375,623.5111694335938,150.0,0.5674194532459835,82.26814208606301,6946.469924353186,484.3168885722355,525.634486025035
1,"[2, 3]","[1, 2, 3, 8, 17, 18]","Q23-004,Q23-021",740.2150102367439,1676.219986501386,47.878231746489575,109.2813839,23.0210882,378.3836364746094,628.3836364746094,250.0,0.5678735751143373,82.25395077767696,2200.2804013645246,482.3367784902543,524.0604148631385
1,"[11, 12]","[2, 4, 5, 6, 7, 11, 12, 14, 15, 17]","Q23-006,Q23-025",5491.586089499344,6420.835438328151,4792.6418104025815,109.2025918,23.0497567,487.5845642089844,637.5845642089844,150.0,0.5693792817213483,82.20689744620786,6952.270097775662,488.9442790967621,531.4346594475109
1,"[2, 3]","[1, 2, 3, 8, 10, 17, 18]","Q23-004,Q23-021",740.2150102367439,1676.219986501386,37.68281622905556,109.2781129,23.0274949,390.51226806640625,690.5122680664062,300.0,0.5699878836117753,82.18787863713202,2215.6532028479414,492.5321940076883,539.4332163465555
1,"[7, 10]","[2, 5, 6, 7, 10, 13, 17]","Q23-019,Q23-023",3012.5931509762395,4142.344928542324,2408.761953452671,109.219009,23.0429048,333.1541748046875,633.1541748046875,300.0,0.5701909447804455,82.18153297561108,4578.2973072996165,393.83119752356845,435.9523787572924
1,"[7, 10]","[2, 5, 6, 7, 10, 13, 17]","Q23-019,Q23-023",3012.5931509762395,4142.344928542324,2405.319244035506,109.2189807,23.043434,331.7257385253906,631.7257385253906,300.0,0.5724916034650338,82.1096373917177,4581.620980360173,397.2739069407337,439.27605181784963
1,"[18, 19]","[1, 10, 18, 19]","Q23-020,Q23-024",8794.069093676466,9891.728419698633,8164.910935326379,109.2675483,23.0273588,357.4314880371094,657.4314880371094,300.0,0.5748469158461322,82.03603387980837,10355.030868718479,419.15815835008607,463.3024490198452
1,"[7, 10]","[2, 5, 6, 7, 10, 11, 13, 17]","Q23-019,Q23-023",3012.5931509762395,4142.344928542324,2389.107073645245,109.2183003,23.0461338,314.61212158203125,614.6121215820312,300.0,0.5840612219713146,81.74808681339643,4596.407016005155,413.48607733099493,454.06208746283085
1,"[17, 20]","[2, 16, 17, 20]","Q23-005,Q23-009",8794.069023629234,9778.033459189754,8105.403880282916,109.2449305,23.0622453,257.885498046875,307.885498046875,50.0,0.5949066036043902,81.40916863736281,10271.714060706645,478.66514334631785,493.68060151689076
1,"[17, 20]","[2, 5, 6, 10, 16, 17, 20]","Q23-005,Q23-009",8794.069023629234,9778.033459189754,8085.026848653942,109.2460599,23.0578418,303.3363952636719,603.3363952636719,300.0,0.5949743823266779,81.40705055229131,10316.712000437019,499.0421749752924,538.6785412472651
1,"[17, 20]","[2, 5, 6, 10, 16, 17, 20]","Q23-005,Q23-009",8794.069023629234,9778.033459189754,8104.263830030637,109.2449305,23.0622453,257.885498046875,407.885498046875,150.0,0.5965242837811356,81.35861613183951,10281.187444292256,479.8051935985965,503.15398510250276
1,"[17, 19]","[1, 2, 10, 17, 19]","Q23-005,Q23-024",8794.069023629234,9891.728419698633,8127.909895201824,109.2695194,23.0377485,286.6029968261719,586.6029968261719,300.0,0.60350192627763,81.14056480382406,10386.129464528225,456.1591284274104,494.4010448295914
1,"[17, 20]","[2, 4, 5, 6, 10, 14, 16, 17, 20]","Q23-005,Q23-009",8794.069023629234,9778.033459189754,8079.263830030637,109.2449305,23.0622453,257.885498046875,507.885498046875,250.0,0.6054153437734195,81.08077050708064,10314.52077762559,504.8051935985965,536.4873184358361
1,"[17, 19]","[1, 2, 10, 17, 19]","Q23-005,Q23-024",8794.069023629234,9891.728419698633,8129.4778371036555,109.2595194,23.0477485,243.9990234375,543.9990234375,300.0,0.6055170420901776,81.07759243468196,10381.01119151067,454.5911865255781,489.28277181203646
1,"[17, 19]","[1, 2, 10, 17, 19]","Q23-005,Q23-024",8794.069023629234,9891.728419698633,8124.478561801742,109.2687472,23.0406067,310.60284423828125,560.6028442382812,250.0,0.6075352800457952,81.01452249856891,10387.39411854598,459.5904618274915,495.66569884734827
1,"[12, 14]","[2, 4, 5, 6, 7, 11, 12, 14, 15, 17]","Q23-006,Q23-013",5491.5869501896605,6567.351276109428,4797.270061617425,109.2023786,23.0494548,473.51116943359375,623.5111694335938,150.0,0.6121879184682214,80.86912754786808,7092.985762134463,484.3168885722355,525.634486025035
1,"[12, 14]","[2, 4, 5, 6, 7, 11, 12, 14, 15, 17]","Q23-006,Q23-013",5491.5869501896605,6567.351276109428,4792.642671092898,109.2025918,23.0497567,487.5845642089844,637.5845642089844,150.0,0.6141477469435861,80.80788290801293,7098.785935556939,488.9442790967621,531.4346594475109
1,"[18, 19]","[1, 2, 10, 17, 18, 19]","Q23-020,Q23-024",8794.069093676466,9891.728419698633,8101.566228576833,109.2739025,23.0347345,348.79949951171875,648.7994995117188,300.0,0.6159283902694952,80.75223780407828,10417.656243090909,482.50286509963263,525.9278233922759
1,"[17, 19]","[1, 2, 10, 17, 19]","Q23-005,Q23-024",8794.069023629234,9891.728419698633,8121.689902932929,109.2695194,23.0477485,256.4736633300781,406.4736633300781,150.0,0.6202310605557667,80.61777935763229,10377.338679005778,462.3791206963054,485.61025930714527
1,"[18, 19]","[1, 2, 10, 17, 18, 19]","Q23-020,Q23-024",8794.069093676466,9891.728419698633,8075.013679371737,109.28027778,23.03333333,377.28515625,627.28515625,250.0,0.6344159844773742,80.17450048508206,10442.415930357527,509.05541430472806,550.6875106588948
1,"[19, 20]","[1, 2, 10, 16, 17, 19, 20]","Q23-009,Q23-024",8794.069654927378,9891.728419698633,8035.915777729276,109.2695194,23.0577485,218.90316772460938,518.9031677246094,300.0,0.6670700909347674,79.15405965828852,10472.482560873786,548.1538771981026,580.7541411751533
1,"[19, 20]","[1, 2, 10, 16, 17, 19, 20]","Q23-009,Q23-024",8794.069654927378,9891.728419698633,8018.221600743542,109.2731357,23.054464,305.53826904296875,605.5382690429688,300.0,0.672239931936562,78.99250212698243,10497.39632963605,565.8480541838364,605.6679099374171
1,"[19, 20]","[1, 2, 4, 10, 14, 16, 17, 19, 20]","Q23-009,Q23-024",8794.069654927378,9891.728419698633,8015.872908097418,109.2685519,23.0603271,251.388671875,551.388671875,300.0,0.6775749063939072,78.8257841751904,10495.23255585151,568.19674682996,603.5041361528766
1,"[14, 15]","[4, 5, 6, 7, 9, 11, 12, 13, 14, 15]","Q23-007,Q23-013",5646.507319897441,7509.904415102967,4980.638088312748,109.2028191,23.0394186,507.341552734375,757.341552734375,250.0,0.8252018483423524,74.2124422393015,8018.243776082191,455.8692315846937,508.3393609792249
1,"[14, 15]","[4, 5, 6, 7, 9, 11, 12, 13, 14, 15]","Q23-007,Q23-013",5646.507319897441,7509.904415102967,4978.746165122551,109.2023786,23.0394548,506.3517150878906,756.3517150878906,250.0,0.826480669056761,74.17247909197621,8020.053212801848,457.7611547748905,510.14879769888137
1,"[14, 15]","[4, 5, 6, 7, 9, 11, 12, 13, 14, 15]","Q23-007,Q23-013",5646.507319897441,7509.904415102967,4974.28697823631,109.2025918,23.0397567,521.0740356445312,771.0740356445312,250.0,0.8282870826092326,74.11602866846148,8025.739259734476,462.22034166113207,515.8348446315097
1,"[14, 15]","[2, 4, 5, 6, 7, 9, 11, 12, 13, 14, 15, 17]","Q23-007,Q23-013",5646.507319897441,7509.904415102967,4979.476693317434,109.2064541,23.0444748,398.6077880859375,698.6077880859375,300.0,0.8301028838589753,74.05928487940703,8014.510690690135,457.03062658000704,504.6062755871685
1,[11],"[5, 6, 10, 11]",Q23-025,5491.586089499344,5550.797698015178,5037.224157977337,109.2352558,23.0306547,187.58859252929688,437.5885925292969,250.0,0.16143551154982605,94.95514026406794,5820.983678914626,244.3619315220066,270.185980899448
1,[11],"[5, 6, 10, 11]",Q23-025,5491.586089499344,5550.797698015178,5024.724157977337,109.2352558,23.0306547,187.58859252929688,487.5885925292969,300.0,0.16588104154596803,94.8162174516885,5837.650345581293,256.8619315220066,286.8526475661147
1,[11],"[7, 11]",Q23-025,5491.586089499344,5550.797698015178,5019.12284715633,109.207957,23.0153628,270.487060546875,520.487060546875,250.0,0.16713006290123364,94.77718553433645,5845.993195403765,262.4632423430139,295.19549738858683
1,[11],"[11, 13]",Q23-025,5491.586089499344,5550.797698015178,5025.427418514079,109.2040481,23.0155884,341.2814025878906,391.2814025878906,50.0,0.17225140456189547,94.61714360744077,5828.921485882767,256.15867098526485,278.1237878675891
1,[11],"[11, 13]",Q23-025,5491.586089499344,5550.797698015178,5026.217524559583,109.207957,23.0253628,299.08355712890625,349.08355712890625,50.0,0.17473471248286834,94.53954023491036,5824.614892715681,255.36856493976086,273.817194700503
1,[6],"[5, 6, 10]",Q23-010,2758.2493042386855,3300.2626284269522,2340.0178788558096,109.2363788,23.0297024,164.36358642578125,314.36358642578125,150.0,0.2946006416731105,90.79372994771529,3524.049352678643,208.23142538287584,223.78672425169097
1,[6],"[5, 6, 10]",Q23-010,2758.2493042386855,3300.2626284269522,2332.5358575853516,109.2351486,23.0304154,180.49920654296875,330.49920654296875,150.0,0.29823823249193193,90.68005523462712,3532.876008958867,215.71344665333396,232.6133805319147
1,[6],"[5, 6, 10]",Q23-010,2758.2493042386855,3300.2626284269522,2328.887372716679,109.2352558,23.0306547,187.58859252929688,337.5885925292969,150.0,0.3000671980130077,90.62290006209352,3537.115275993067,219.3619315220066,236.85264756611468
1,[13],"[10, 13]",Q23-025,5560.100056789216,6064.118302187424,5089.242466777467,109.2159573,23.0250035,235.17950439453125,535.1795043945312,300.0,0.30097697273036716,90.59446960217603,6358.932517565385,260.85759001174944,294.8142153779604
1,[6],"[5, 6, 10]",Q23-010,2758.2493042386855,3300.2626284269522,2325.636712556926,109.239009,23.0329048,199.54653930664062,249.54653930664062,50.0,0.3073968610558774,90.39384809200384,3533.029098384265,222.61259168175945,232.76646995731284
1,[13],"[11, 13]",Q23-025,5560.100056789216,6064.118302187424,5093.941385803952,109.2040481,23.0155884,341.2814025878906,391.2814025878906,50.0,0.30816454360928747,90.36985801220978,6342.242090055013,256.15867098526485,278.1237878675891
1,[13],"[11, 13]",Q23-025,5560.100056789216,6064.118302187424,5094.731491849455,109.207957,23.0253628,299.08355712890625,349.08355712890625,50.0,0.31064785153026037,90.29225463967936,6337.935496887927,255.36856493976086,273.817194700503
1,[13],"[11, 13]",Q23-025,5560.100056789216,6064.118302187424,5083.8437361802835,109.207314,23.0256922,322.8233947753906,372.8233947753906,50.0,0.3159228612353595,90.12741058639502,6350.801572360972,266.2563206089323,286.6832701735482
1,[5],"[5, 6, 10]",Q23-011,2382.7668062278276,3021.4077220010367,1964.5353808449518,109.2363788,23.0297024,164.36358642578125,314.36358642578125,150.0,0.3241257391018429,89.8710706530674,3245.1944462527276,208.23142538287584,223.78672425169097
1,[5],"[5, 6, 10]",Q23-011,2382.7668062278276,3021.4077220010367,1957.0533595744937,109.2351486,23.0304154,180.49920654296875,330.49920654296875,150.0,0.32776332992066437,89.75739593997923,3254.0211025329513,215.71344665333396,232.6133805319147
1,[5],"[5, 6, 10]",Q23-011,2382.7668062278276,3021.4077220010367,1953.404874705821,109.2352558,23.0306547,187.58859252929688,337.5885925292969,150.0,0.32959229544174007,89.70024076744562,3258.2603695671514,219.3619315220066,236.85264756611468
1,[7],[7],Q23-019,3012.5931509762395,3648.011464632965,2565.1299086332256,109.207957,23.0153628,270.487060546875,420.487060546875,150.0,0.3343021628131109,89.55305741209028,3909.8736286882186,237.46324234301392,261.8621640552535
1,[5],"[5, 6, 10]",Q23-011,2382.7668062278276,3021.4077220010367,1950.154214546068,109.239009,23.0329048,199.54653930664062,249.54653930664062,50.0,0.3369219584846098,89.47118879735594,3254.1741919583496,222.61259168175945,232.76646995731284
1,[7],[7],Q23-019,3012.5931509762395,3648.011464632965,2559.043704477938,109.2077265,23.0167207,275.4225158691406,425.4225158691406,150.0,0.33784108342527797,89.44246614296006,3916.3711207870283,243.54944649830168,268.35965615406343
1,[7],[7],Q23-019,3012.5931509762395,3648.011464632965,2554.274289950206,109.207314,23.0156922,294.1898193359375,444.1898193359375,150.0,0.33955926616888227,89.38877293222242,3922.7044772703266,248.3188610260334,274.69301263736156
1,[8],"[3, 8, 18]",Q23-018,3160.227868569072,3801.7846565992654,2628.5627563094845,109.2660168,23.0094009,304.2348327636719,454.2348327636719,150.0,0.3875837123742646,87.88800898830424,4150.661004922493,321.6651122595876,348.8763483232269
1,[18],"[5, 6, 10, 18]",Q23-020,8794.069093676466,9576.658097835169,8313.46289040963,109.2480394,23.0224058,285.76470947265625,585.7647094726562,300.0,0.38874207593978327,87.85181012688177,9885.436360224725,270.6062032668357,308.778262389557
1,[18],"[5, 6, 10, 18]",Q23-020,8794.069093676466,9576.658097835169,8314.59861290927,109.2527862,23.0162988,313.9275207519531,563.9275207519531,250.0,0.3895628022136722,87.82616243082273,9882.48087199836,269.4704807671945,305.82277416319056
1,[18],"[5, 6, 10, 18]",Q23-020,8794.069093676466,9576.658097835169,8315.84512759648,109.2534752,23.0166826,287.29071044921875,537.2907104492188,250.0,0.39065261358059505,87.7921058256064,9879.014623119256,268.2239660799854,302.35652528408696
1,[8],"[3, 8]",Q23-018,3160.227868569072,3801.7846565992654,2600.5749480819454,109.2660168,23.0094009,304.2348327636719,354.2348327636719,50.0,0.39484526204406134,87.66108556112309,4170.315479816698,349.65292048712666,368.53082321743267
1,[8],"[3, 8]",Q23-018,3160.227868569072,3801.7846565992654,2615.359491330075,109.2675483,23.0073588,315.02392578125,465.02392578125,150.0,0.3952551384869515,87.64827692228276,4164.7633609867,334.86837723899714,362.9787043874347
1,[8],"[3, 8]",Q23-018,3160.227868569072,3801.7846565992654,2611.5618883923753,109.2681129,23.0074949,314.94122314453125,464.94122314453125,150.0,0.39768724111613407,87.5722737151208,4168.554072038007,338.6659801766968,366.769415438741
1,[18],[18],Q23-020,8794.069093676466,9576.658097835169,8314.96113518042,109.2586904,23.0061423,391.0851745605469,441.0851745605469,50.0,0.3980298565835368,87.56156698176447,9871.881487544593,269.10795849604636,295.2233897094253
1,[10],"[5, 6, 10]",Q23-023,3238.1735008347127,4142.344928542324,2819.942075451837,109.2363788,23.0297024,164.36358642578125,314.36358642578125,150.0,0.4052600621929102,87.33562305647156,4366.131652794015,208.23142538287584,223.78672425169097
1,[18],[18],Q23-020,8794.069093676466,9576.658097835169,8304.376099919866,109.2580394,23.0224058,252.17405700683594,302.17405700683594,50.0,0.40664822415003765,87.29224299531133,9870.890596342339,279.6929937565998,294.2324985071694
1,[10],[10],Q23-023,3238.1735008347127,4142.344928542324,2809.730648661302,109.2164541,23.0244748,236.24270629882812,386.2427062988281,150.0,0.406694152221423,87.29080774308053,4382.333006240637,218.4428521734108,239.98807769831313
1,[10],"[5, 6, 10]",Q23-023,3238.1735008347127,4142.344928542324,2812.460054181379,109.2351486,23.0304154,180.49920654296875,330.49920654296875,150.0,0.40889765301173164,87.22194834338339,4374.958309074239,215.71344665333396,232.6133805319147
1,[1],"[1, 5, 6, 10, 18]",Q23-017,711.6799164156444,1493.0814179116035,182.30004976520797,109.2581129,23.0074949,360.5657958984375,660.5657958984375,300.0,0.41424339323056847,87.05489396154474,1856.8667675535762,319.3798666504364,363.78534964197286
1,[1],"[1, 5, 6, 10, 18]",Q23-017,711.6799164156444,1493.0814179116035,182.5365448656596,109.2579157,23.0161907,331.3151550292969,631.3151550292969,300.0,0.4161635844718537,86.99488798525458,1854.192719047363,319.14337154998475,361.1113011357595
1,[1],"[1, 5, 6, 10, 18]",Q23-017,711.6799164156444,1493.0814179116035,185.52478538435082,109.2586904,23.0161423,299.54388427734375,599.5438842773438,300.0,0.416504206031593,86.98424356151271,1848.5568726326755,316.15513103129354,355.4754547210722
1,[10],"[5, 6, 10]",Q23-023,3238.1735008347127,4142.344928542324,2805.560909152953,109.239009,23.0329048,199.54653930664062,249.54653930664062,50.0,0.4180562815756771,86.93574120076009,4375.111398499636,222.61259168175945,232.76646995731284
1,[2],"[2, 5, 6, 10, 13, 17]",Q23-004,740.2150102367439,1615.4340319635974,234.48404513776512,109.219009,23.0329048,218.33665466308594,518.3366546630859,300.0,0.4378723135390337,86.3164902019052,1943.7180516178332,295.73096509897874,328.28401965423586
1,[9],"[7, 9, 11, 13]",Q23-022,3202.3455814585586,4087.3751389959266,2697.683181771753,109.2052772,23.0217582,355.4136047363281,505.4136047363281,150.0,0.4411023848203945,86.21555047436267,4413.51367241076,294.66239968680577,326.1385334148331
1,[9],"[7, 9, 11, 13]",Q23-022,3202.3455814585586,4087.3751389959266,2701.0892608496265,109.207314,23.0256922,322.8233947753906,472.8233947753906,150.0,0.44123404438127567,86.21143611308514,4407.3917425028085,291.2563206089323,320.0166035068815
1,[9],"[7, 9, 11, 13]",Q23-022,3202.3455814585586,4087.3751389959266,2686.1869104732937,109.2040481,23.0155884,341.2814025878906,591.2814025878906,250.0,0.44236678674748764,86.176037914141,4432.165593530182,306.15867098526485,344.7904545342558
1,[9],"[7, 9, 11, 12, 13, 15]",Q23-022,3202.3455814585586,4087.3751389959266,2698.356544665757,109.2046626,23.0236733,409.2453918457031,459.2453918457031,50.0,0.44394142680267346,86.12683041241645,4408.992958442536,293.9890367928013,321.61781944660993
1,[2],"[2, 10, 13, 17]",Q23-004,740.2150102367439,1615.4340319635974,227.14326068486918,109.2164541,23.0344748,225.59906005859375,475.59906005859375,250.0,0.4455885775688347,86.07535695097391,1947.4973698536883,303.0717495518747,332.0633378900908
1,[2],"[2, 5, 6, 10, 13, 17]",Q23-004,740.2150102367439,1615.4340319635974,223.65414272202912,109.2213057,23.0359468,199.68020629882812,499.6802062988281,300.0,0.4461125112352161,86.0589840238995,1952.9932500032144,306.56086751471474,337.55921803961706
1,[2],"[2, 10, 13, 17]",Q23-004,740.2150102367439,1615.4340319635974,227.19994260225843,109.2159573,23.0350035,205.232177734375,455.232177734375,250.0,0.44699457610017235,86.0314194968696,1945.743447742614,303.01506763448543,330.3094157790167
1,[12],"[7, 9, 11, 12, 13, 15]",Q23-006,5491.5869501896605,6420.835438328151,4987.597913396859,109.2046626,23.0236733,409.2453918457031,459.2453918457031,50.0,0.45745276670857205,85.70460104035713,6742.453257774761,293.9890367928013,321.61781944660993
1,[12],"[7, 9, 11, 12, 13, 15]",Q23-006,5491.5869501896605,6420.835438328151,4979.844054532282,109.2064541,23.0244748,367.6875305175781,517.6875305175781,150.0,0.4582682383331622,85.67911755208868,6755.077294861995,301.7428956573787,334.24185653384353
1,[12],"[7, 9, 11, 12, 13, 15]",Q23-006,5491.5869501896605,6420.835438328151,4976.218385249899,109.207957,23.0253628,299.08355712890625,549.0835571289062,250.0,0.4583614345743592,85.67620516955128,6761.319299695321,305.36856493976086,340.4838613671697
1,[12],"[7, 9, 11, 12, 13, 15]",Q23-006,5491.5869501896605,6420.835438328151,4977.2348208254,109.2059573,23.0250035,357.976806640625,507.976806640625,150.0,0.4606228808684318,85.6055349728615,6756.87730157913,304.3521293642606,336.0418632509793
1,[17],"[2, 5, 6, 10, 13, 17]",Q23-005,8794.069023629234,9746.435677538266,8288.338058530255,109.219009,23.0329048,218.33665466308594,518.3366546630859,300.0,0.46144520115025484,85.57983746405453,10074.719697192502,295.73096509897874,328.28401965423586
1,[17],"[2, 10, 13, 17]",Q23-005,8794.069023629234,9746.435677538266,8280.99727407736,109.2164541,23.0344748,225.59906005859375,475.59906005859375,250.0,0.4691614651800558,85.33870421312326,10078.499015428357,303.0717495518747,332.0633378900908
1,[17],"[2, 5, 6, 10, 13, 17]",Q23-005,8794.069023629234,9746.435677538266,8277.50815611452,109.2213057,23.0359468,199.68020629882812,499.6802062988281,300.0,0.46968539884643723,85.32233128604884,10083.994895577884,306.56086751471474,337.55921803961706
