运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号,直连路径损耗（dB）,直连门限（dB）
Q23-013,leg1-cruise,713.1556426825753,719.9746365601736,中继,R3-001,122.25351173820493,122.0
Q23-016,leg1-cruise,713.1556426825753,719.9746365601736,直连,,115.06636686635093,122.0
Q23-002,leg1-cruise,719.9746365601736,726.7936304377719,直连,,109.8840443396435,122.0
Q23-003,leg1-cruise,719.9746365601736,726.7936304377719,直连,,110.23641621258045,122.0
Q23-006,leg1-cruise,719.9746365601736,726.7936304377719,直连,,121.27441225939843,122.0
Q23-013,leg1-cruise,719.9746365601736,726.7936304377719,中继,R3-001,122.46878606839856,122.0
Q23-016,leg1-cruise,719.9746365601736,726.7936304377719,直连,,115.55036226227412,122.0
Q23-002,leg1-cruise,726.7936304377719,733.6126243153701,直连,,110.16406179387953,122.0
Q23-003,leg1-cruise,726.7936304377719,733.6126243153701,直连,,110.45305991864979,122.0
Q23-006,leg1-cruise,726.7936304377719,733.6126243153701,直连,,121.46736744730809,122.0
Q23-013,leg1-cruise,726.7936304377719,733.6126243153701,中继,R3-001,122.67885970190997,122.0
Q23-016,leg1-cruise,726.7936304377719,733.6126243153701,直连,,116.00891361461095,122.0
Q23-018,S011-handoff,726.7936304377719,754.0696059481652,直连,,119.05269852342448,122.0
Q23-017,S001-handoff,726.8983708492734,754.121976153916,直连,,119.77894086539243,122.0
Q23-002,leg1-cruise,733.6126243153701,740.4316181929685,直连,,110.43544374071408,122.0
Q23-003,leg1-cruise,733.6126243153701,740.4316181929685,直连,,120.66446425805952,122.0
Q23-006,leg1-cruise,733.6126243153701,740.4316181929685,直连,,121.65613675103637,122.0
Q23-013,leg1-cruise,733.6126243153701,740.4316181929685,中继,R3-001,122.88397772038942,122.0
Q23-016,leg1-cruise,733.6126243153701,740.4316181929685,直连,,116.44455320305929,122.0
Q23-002,leg1-cruise,740.4316181929685,747.2506120705668,直连,,110.69870046244986,122.0
Q23-003,leg1-cruise,740.4316181929685,747.2506120705668,直连,,120.87087514842493,122.0
Q23-006,leg1-cruise,740.4316181929685,747.2506120705668,直连,,121.84089761622924,122.0
Q23-013,leg1-cruise,740.4316181929685,747.2506120705668,中继,R3-001,123.08436829787401,122.0
Q23-016,leg1-cruise,740.4316181929685,747.2506120705668,直连,,116.85945441904971,122.0
