运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号
P00024,leg1-cruise,773.8600332275922,778.7347333126097,直连,
P00057,leg1-cruise,774.0853657721141,778.9149993482272,直连,
P00035,leg1-cruise,774.4131896515236,779.1772584517548,直连,
P00011,leg1-cruise,777.7885280857446,782.6082755224959,直连,
P00137,S001-handoff,778.4067014911676,788.3201175719237,直连,
P00146,S001-handoff,778.4067014911676,788.3201175719237,直连,
P00020,leg1-cruise,778.50433482258,783.4366345301048,直连,
P00107,leg1-cruise,778.5233425961356,783.4508903602716,直连,
P00024,leg1-cruise,778.7347333126097,783.6094333976272,直连,
P00057,leg1-cruise,778.9149993482272,783.7446329243403,直连,
P00035,leg1-cruise,779.1772584517548,783.941327251986,直连,
P00011,leg1-cruise,782.6082755224959,787.4280229592473,直连,
P00020,leg1-cruise,783.4366345301048,788.3689342376298,直连,
P00107,leg1-cruise,783.4508903602716,788.3784381244077,直连,
P00024,leg1-cruise,783.6094333976272,788.4841334826447,直连,
P00057,leg1-cruise,783.7446329243403,788.5742665004534,直连,
P00035,leg1-cruise,783.941327251986,788.7053960522172,直连,
P00011,leg1-descent,787.4280229592473,792.8307783059635,直连,
P00137,S001-handoff,788.3201175719237,798.2335336526796,直连,
P00146,S001-handoff,788.3201175719237,798.2335336526796,直连,
P00020,leg1-cruise,788.3689342376298,793.3012339451548,直连,
P00107,leg1-cruise,788.3784381244077,793.3059858885437,直连,
P00024,leg1-cruise,788.4841334826447,793.3588335676621,直连,
P00057,leg1-cruise,788.5742665004534,793.4039000765665,直连,
P00035,leg1-cruise,788.7053960522172,793.4694648524485,直连,
P00011,leg1-descent,792.8307783059635,798.2335336526796,直连,
P00020,leg1-cruise,793.3012339451548,798.2335336526796,直连,
P00107,leg1-cruise,793.3059858885437,798.2335336526796,直连,
P00024,leg1-cruise,793.3588335676621,798.2335336526796,直连,
P00057,leg1-cruise,793.4039000765665,798.2335336526796,直连,
P00035,leg1-cruise,793.4694648524485,798.2335336526796,直连,
P00011,leg1-descent,798.2335336526796,798.2335336526797,直连,
P00020,leg1-cruise,798.2335336526796,798.2335336526797,直连,
P00024,leg1-cruise,798.2335336526796,798.2335336526797,直连,
P00035,leg1-cruise,798.2335336526796,798.2335336526797,直连,
P00057,leg1-cruise,798.2335336526796,798.2335336526797,直连,
P00107,leg1-cruise,798.2335336526796,798.2335336526797,直连,
P00137,S001-handoff,798.2335336526796,798.2335336526797,直连,
P00146,S001-handoff,798.2335336526796,798.2335336526797,直连,
P00011,leg1-descent,798.2335336526797,798.2335336526802,直连,
P00020,leg1-cruise,798.2335336526797,798.2335336526802,直连,
P00024,leg1-cruise,798.2335336526797,798.2335336526802,直连,
P00035,leg1-cruise,798.2335336526797,798.2335336526802,直连,
P00057,leg1-cruise,798.2335336526797,798.2335336526802,直连,
P00107,leg1-cruise,798.2335336526797,798.2335336526802,直连,
P00137,S001-handoff,798.2335336526797,798.2335336526802,直连,
P00146,S001-handoff,798.2335336526797,798.2335336526802,直连,
P00011,leg1-descent,798.2335336526802,805.655238144831,直连,
P00020,leg1-cruise,798.2335336526802,803.0459940691285,直连,
P00024,leg1-cruise,798.2335336526802,803.0459940691285,直连,
P00035,leg1-cruise,798.2335336526802,802.3700657955625,直连,
P00057,leg1-cruise,798.2335336526802,803.0459940691285,直连,
P00107,leg1-cruise,798.2335336526802,803.1610814168162,中继,RU-001
P00137,S001-handoff,798.2335336526802,806.7544654777088,直连,
P00146,S001-handoff,798.2335336526802,806.7544654777088,直连,
P00035,leg1-descent,802.3700657955625,811.2757268063046,直连,
P00020,leg1-cruise,803.0459940691285,807.8584544855767,中继,RU-001
P00024,leg1-cruise,803.0459940691285,807.8584544855767,中继,RU-001
P00057,leg1-cruise,803.0459940691285,807.8584544855767,直连,
P00107,leg1-cruise,803.1610814168162,808.0886291809522,中继,RU-001
P00011,leg1-descent,805.655238144831,813.0769426369817,直连,
P00137,S001-handoff,806.7544654777088,815.2753973027374,直连,
P00146,S001-handoff,806.7544654777088,815.2753973027374,直连,
P00020,leg1-cruise,807.8584544855767,812.670914902025,中继,RU-001
P00024,leg1-cruise,807.8584544855767,812.670914902025,中继,RU-001
P00057,leg1-cruise,807.8584544855767,812.670914902025,直连,
P00107,leg1-cruise,808.0886291809522,813.0161769450882,中继,RU-001
P00035,leg1-descent,811.2757268063046,820.1813878170468,直连,
P00020,leg1-cruise,812.670914902025,817.4833753184732,中继,RU-001
P00024,leg1-cruise,812.670914902025,817.4833753184732,中继,RU-001
P00057,leg1-cruise,812.670914902025,817.4833753184732,直连,
P00107,leg1-cruise,813.0161769450882,817.9437247092242,中继,RU-001
P00011,S006-handoff,813.0769426369817,822.0495524509525,直连,
P00137,S001-handoff,815.2753973027374,823.7963291277658,直连,
P00146,S001-handoff,815.2753973027374,823.7963291277658,直连,
P00020,leg1-cruise,817.4833753184732,822.2958357349214,中继,RU-001
P00024,leg1-cruise,817.4833753184732,822.2958357349214,中继,RU-001
P00057,leg1-cruise,817.4833753184732,822.2958357349214,直连,
P00107,leg1-cruise,817.9437247092242,822.8712724733602,中继,RU-001
P00035,leg1-descent,820.1813878170468,829.0870488277891,直连,
P00011,S006-handoff,822.0495524509525,831.0221622649235,直连,
P00020,leg1-cruise,822.2958357349214,827.1082961513697,中继,RU-001
P00024,leg1-cruise,822.2958357349214,827.1082961513697,中继,RU-001
P00057,leg1-cruise,822.2958357349214,827.1082961513697,直连,
P00107,leg1-cruise,822.8712724733602,827.7988202374962,中继,RU-001
P00137,S001-handoff,823.7963291277658,832.3172609527944,直连,
P00146,S001-handoff,823.7963291277658,832.3172609527944,直连,
P00020,leg1-cruise,827.1082961513697,831.920756567818,中继,RU-001
P00024,leg1-cruise,827.1082961513697,831.920756567818,中继,RU-001
P00057,leg1-cruise,827.1082961513697,831.920756567818,直连,
P00107,leg1-cruise,827.7988202374962,832.7263680016322,中继,RU-001
P00035,leg1-descent,829.0870488277891,837.9927098385313,直连,
P00011,S006-handoff,831.0221622649235,839.9947720788944,直连,
P00020,leg1-cruise,831.920756567818,836.7332169842662,中继,RU-001
P00024,leg1-cruise,831.920756567818,836.7332169842662,中继,RU-001
P00057,leg1-cruise,831.920756567818,836.7332169842662,直连,
P00137,S001-handoff,832.3172609527944,840.838192777823,直连,
P00146,S001-handoff,832.3172609527944,840.838192777823,直连,
P00107,leg1-cruise,832.7263680016322,837.6539157657683,中继,RU-001
P00020,leg1-cruise,836.7332169842662,841.5456774007145,中继,RU-001
P00024,leg1-cruise,836.7332169842662,841.5456774007145,中继,RU-001
P00057,leg1-cruise,836.7332169842662,841.5456774007145,直连,
P00107,leg1-cruise,837.6539157657683,842.5814635299042,中继,RU-001
P00035,leg1-descent,837.9927098385313,846.8983708492734,直连,
P00011,S006-handoff,839.9947720788944,848.9673818928652,直连,
P00137,S001-handoff,840.838192777823,849.3591246028516,直连,
P00146,S001-handoff,840.838192777823,849.3591246028516,直连,
P00020,leg1-cruise,841.5456774007145,846.3581378171627,中继,RU-001
P00024,leg1-cruise,841.5456774007145,846.3581378171627,中继,RU-001
P00057,leg1-cruise,841.5456774007145,846.3581378171627,直连,
P00107,leg1-cruise,842.5814635299042,847.5090112940402,中继,RU-001
P00020,leg1-cruise,846.3581378171627,851.1705982336109,中继,RU-001
P00024,leg1-cruise,846.3581378171627,851.1705982336109,中继,RU-001
P00057,leg1-cruise,846.3581378171627,851.1705982336109,直连,
P00035,S001-handoff,846.8983708492734,856.3882334241423,直连,
P00107,leg1-cruise,847.5090112940402,852.4365590581763,中继,RU-001
P00011,S006-handoff,848.9673818928652,857.939991706836,直连,
P00137,leg2-climb,849.3591246028516,859.2543035036763,直连,
P00146,leg2-climb,849.3591246028516,859.2543035036763,直连,
P00020,leg1-cruise,851.1705982336109,855.9830586500592,中继,RU-001
P00024,leg1-cruise,851.1705982336109,855.9830586500592,中继,RU-001
P00057,leg1-cruise,851.1705982336109,855.9830586500592,直连,
P00107,leg1-cruise,852.4365590581763,857.3641068223122,中继,RU-001
P00020,leg1-cruise,855.9830586500592,860.7955190665075,中继,RU-001
P00024,leg1-cruise,855.9830586500592,860.7955190665075,中继,RU-001
P00057,leg1-cruise,855.9830586500592,860.7955190665075,直连,
P00035,S001-handoff,856.3882334241423,865.8780959990111,直连,
P00107,leg1-cruise,857.3641068223122,862.2916545864482,中继,RU-001
P00011,S006-handoff,857.939991706836,866.9126015208069,直连,
P00137,leg2-climb,859.2543035036763,869.1494824045009,直连,
P00146,leg2-climb,859.2543035036763,869.1494824045009,直连,
P00020,leg1-cruise,860.7955190665075,865.6079794829557,中继,RU-001
P00024,leg1-cruise,860.7955190665075,865.6079794829557,中继,RU-001
P00057,leg1-cruise,860.7955190665075,865.6079794829557,直连,
P00107,leg1-cruise,862.2916545864482,867.2192023505842,中继,RU-001
P00020,leg1-cruise,865.6079794829557,870.420439899404,中继,RU-001
P00024,leg1-cruise,865.6079794829557,870.420439899404,中继,RU-001
P00057,leg1-cruise,865.6079794829557,870.420439899404,直连,
P00035,S001-handoff,865.8780959990111,875.3679585738798,直连,
P00011,S006-handoff,866.9126015208069,875.8852113347779,直连,
P00107,leg1-cruise,867.2192023505842,872.1467501147201,中继,RU-001
P00137,leg2-climb,869.1494824045009,879.0446613053256,直连,
P00146,leg2-climb,869.1494824045009,879.0446613053256,直连,
P00020,leg1-cruise,870.420439899404,875.2329003158522,中继,RU-001
P00024,leg1-cruise,870.420439899404,875.2329003158522,中继,RU-001
P00057,leg1-cruise,870.420439899404,875.2329003158522,直连,
P00107,leg1-cruise,872.1467501147201,877.0742978788562,中继,RU-001
P00020,leg1-cruise,875.2329003158522,880.0453607323004,中继,RU-001
P00024,leg1-cruise,875.2329003158522,880.0453607323004,中继,RU-001
P00057,leg1-cruise,875.2329003158522,880.0453607323004,直连,
P00035,S001-handoff,875.3679585738798,884.8578211487487,直连,
P00011,S006-handoff,875.8852113347779,884.8578211487487,直连,
P00107,leg1-descent,877.0742978788562,884.8578211487487,中继,RU-001
P00137,leg2-cruise,879.0446613053256,884.8578211487487,直连,
P00146,leg2-cruise,879.0446613053256,884.8578211487487,直连,
P00020,leg1-cruise,880.0453607323004,884.8578211487487,中继,RU-001
P00024,leg1-cruise,880.0453607323004,884.8578211487487,中继,RU-001
P00057,leg1-cruise,880.0453607323004,884.8578211487487,直连,
P00011,S006-handoff,884.8578211487487,894.6826430120285,直连,
P00020,leg1-cruise,884.8578211487487,889.5492617257839,中继,RU-001
P00024,leg1-cruise,884.8578211487487,891.7308592735205,中继,RU-001
P00035,S001-handoff,884.8578211487487,894.8416904223209,直连,
P00057,leg1-cruise,884.8578211487487,889.8291236684718,中继,RU-002
P00107,leg1-descent,884.8578211487487,890.4624242598962,中继,RU-001
P00137,leg2-cruise,884.8578211487487,889.847243495695,直连,
P00146,leg2-cruise,884.8578211487487,889.847243495695,直连,
P00020,leg1-cruise,889.5492617257839,894.2407023028192,中继,RU-001
P00057,leg1-cruise,889.8291236684718,894.8004261881949,中继,RU-002
P00137,leg2-cruise,889.847243495695,894.8366658426414,直连,
P00146,leg2-cruise,889.847243495695,894.8366658426414,直连,
P00107,leg1-descent,890.4624242598962,896.0670273710438,中继,RU-001
P00024,leg1-cruise,891.7308592735205,898.6038973982924,中继,RU-001
P00020,leg1-cruise,894.2407023028192,898.9321428798544,中继,RU-001
P00011,S006-handoff,894.6826430120285,904.5074648753083,直连,
P00057,leg1-cruise,894.8004261881949,899.771728707918,中继,RU-002
P00137,leg2-cruise,894.8366658426414,899.8260881895878,直连,
P00146,leg2-cruise,894.8366658426414,899.8260881895878,直连,
P00035,S001-handoff,894.8416904223209,904.825559695893,直连,
P00107,S013-handoff,896.0670273710438,905.5407115815701,中继,RU-001
P00024,leg1-cruise,898.6038973982924,905.4769355230642,中继,RU-001
P00020,leg1-cruise,898.9321428798544,903.6235834568895,中继,RU-001
P00057,leg1-cruise,899.771728707918,904.743031227641,中继,RU-002
P00137,leg2-cruise,899.8260881895878,904.8155105365342,直连,
P00146,leg2-cruise,899.8260881895878,904.8155105365342,直连,
P00020,leg1-cruise,903.6235834568895,908.3150240339247,中继,RU-001
P00011,S006-handoff,904.5074648753083,914.3322867385881,直连,
P00057,leg1-cruise,904.743031227641,909.7143337473642,中继,RU-002
P00137,leg2-cruise,904.8155105365342,909.8049328834807,直连,
P00146,leg2-cruise,904.8155105365342,909.8049328834807,直连,
P00035,S001-handoff,904.825559695893,914.8094289694652,直连,
P00024,leg1-descent,905.4769355230642,915.1148310308766,中继,RU-001
P00107,S013-handoff,905.5407115815701,915.0143957920964,中继,RU-001
P00020,leg1-cruise,908.3150240339247,913.0064646109599,中继,RU-001
P00057,leg1-cruise,909.7143337473642,914.6856362670873,中继,RU-002
P00137,leg2-cruise,909.8049328834807,914.794355230427,直连,
P00146,leg2-cruise,909.8049328834807,914.794355230427,直连,
P00020,leg1-cruise,913.0064646109599,917.6979051879952,中继,RU-001
P00011,S006-handoff,914.3322867385881,924.1571086018679,直连,
P00057,leg1-cruise,914.6856362670873,919.6569387868103,中继,RU-002
P00137,leg2-cruise,914.794355230427,919.7837775773734,直连,
P00146,leg2-cruise,914.794355230427,919.7837775773734,直连,
P00035,S001-handoff,914.8094289694652,924.7932982430373,直连,
P00107,S013-handoff,915.0143957920964,924.4880800026227,中继,RU-001
P00024,leg1-descent,915.1148310308766,924.7527265386892,中继,RU-001
P00020,leg1-cruise,917.6979051879952,922.3893457650304,中继,RU-001
P00057,leg1-cruise,919.6569387868103,924.6282413065334,中继,RU-002
P00137,leg2-cruise,919.7837775773734,924.7731999243198,直连,
P00146,leg2-cruise,919.7837775773734,924.7731999243198,直连,
P00020,leg1-cruise,922.3893457650304,927.0807863420655,中继,RU-001
P00011,S006-handoff,924.1571086018679,933.9819304651476,直连,
P00107,S013-handoff,924.4880800026227,933.9617642131491,中继,RU-001
P00057,leg1-cruise,924.6282413065334,929.5995438262564,中继,RU-002
P00024,leg1-descent,924.7527265386892,934.3906220465017,中继,RU-001
P00137,leg2-cruise,924.7731999243198,929.7626222712661,直连,
P00146,leg2-cruise,924.7731999243198,929.7626222712661,直连,
P00035,S001-handoff,924.7932982430373,934.7771675166094,直连,
P00020,leg1-cruise,927.0807863420655,931.7722269191007,中继,RU-001
P00057,leg1-cruise,929.5995438262564,934.5708463459796,中继,RU-002
P00137,leg2-cruise,929.7626222712661,934.7520446182125,直连,
P00146,leg2-cruise,929.7626222712661,934.7520446182125,直连,
P00020,leg1-cruise,931.7722269191007,936.4636674961359,中继,RU-001
P00107,S013-handoff,933.9617642131491,943.4354484236753,中继,RU-001
P00011,S006-handoff,933.9819304651476,943.8067523284274,直连,
P00024,leg1-descent,934.3906220465017,944.0285175543142,中继,RU-001
P00057,leg1-descent,934.5708463459796,943.912170634484,中继,RU-002
P00137,leg2-cruise,934.7520446182125,939.7414669651589,直连,
P00146,leg2-cruise,934.7520446182125,939.7414669651589,直连,
P00035,S001-handoff,934.7771675166094,944.7610367901816,直连,
P00020,leg1-cruise,936.4636674961359,941.1551080731712,中继,RU-001
P00137,leg2-cruise,939.7414669651589,944.7308893121052,直连,
P00146,leg2-cruise,939.7414669651589,944.7308893121052,直连,
P00020,leg1-cruise,941.1551080731712,945.8465486502064,中继,RU-001
P00107,S013-handoff,943.4354484236753,952.9091326342017,中继,RU-001
P00011,S006-handoff,943.8067523284274,953.6315741917072,直连,
P00057,leg1-descent,943.912170634484,953.2534949229886,中继,RU-002
P00024,leg1-descent,944.0285175543142,953.6664130621267,中继,RU-001
P00137,leg2-cruise,944.7308893121052,949.7203116590516,直连,
P00146,leg2-cruise,944.7308893121052,949.7203116590516,直连,
P00035,S001-handoff,944.7610367901816,954.7449060637538,直连,
P00020,leg1-cruise,945.8465486502064,950.5379892272416,中继,RU-001
P00137,leg2-cruise,949.7203116590516,954.709734005998,直连,
P00146,leg2-cruise,949.7203116590516,954.709734005998,直连,
P00020,leg1-cruise,950.5379892272416,955.2294298042768,中继,RU-001
P00107,S013-handoff,952.9091326342017,962.382816844728,中继,RU-001
P00057,leg1-descent,953.2534949229886,962.594819211493,中继,RU-002
P00011,S006-handoff,953.6315741917072,963.456396054987,直连,
P00024,leg1-descent,953.6664130621267,963.3043085699392,中继,RU-001
P00137,leg2-cruise,954.709734005998,959.6991563529443,直连,
P00146,leg2-cruise,954.709734005998,959.6991563529443,直连,
P00035,S001-handoff,954.7449060637538,964.7287753373259,直连,
P00020,leg1-cruise,955.2294298042768,959.9208703813119,中继,RU-001
P00137,leg2-cruise,959.6991563529443,964.6885786998907,直连,
P00146,leg2-cruise,959.6991563529443,964.6885786998907,直连,
P00020,leg1-cruise,959.9208703813119,964.6123109583472,中继,RU-001
P00107,S013-handoff,962.382816844728,971.8565010552543,中继,RU-001
P00057,leg1-descent,962.594819211493,971.9361434999975,中继,RU-002
P00024,leg1-descent,963.3043085699392,972.9422040777517,中继,RU-001
P00011,S006-handoff,963.456396054987,973.2812179182667,直连,
P00020,leg1-cruise,964.6123109583472,969.3037515353824,中继,RU-001
P00137,leg2-cruise,964.6885786998907,969.6780010468372,直连,
P00146,leg2-cruise,964.6885786998907,969.6780010468372,直连,
P00035,S001-handoff,964.7287753373259,974.7126446108981,直连,
P00020,leg1-cruise,969.3037515353824,973.9951921124176,中继,RU-001
P00137,leg2-cruise,969.6780010468372,974.6674233937836,直连,
P00146,leg2-cruise,969.6780010468372,974.6674233937836,直连,
P00107,S013-handoff,971.8565010552543,981.3301852657806,中继,RU-001
P00057,leg1-descent,971.9361434999975,981.2774677885019,中继,RU-002
P00024,leg1-descent,972.9422040777517,982.5800995855642,中继,RU-001
