covered_gap_ids,covered_sorties,service_start_s,service_end_s,preparation_start_s,longitude,latitude,ground_dsm_m,hover_altitude_m,agl_m,energy_kwh,return_soc_percent,return_o01_s,outbound_flight_s,return_flight_s
"[6, 9, 13, 22]","Q2-011,Q2-022,Q2-023,Q2-024",2506.7850168453324,8000.946961477172,1849.7024744971645,109.2804104,23.0060347,420.50872802734375,670.5087280273438,250.0,1.9428621893156923,39.28555658388462,8484.172642456526,447.0825423481679,483.22568097935283
"[3, 5, 18, 21]","Q2-014,Q2-016,Q2-019,Q2-020",1202.4283044869223,7844.322975131394,581.311587941547,109.2102907,23.0499272,371.9468078613281,421.9468078613281,50.0,2.2804562911131696,28.73574090271346,8279.960258998546,411.11671654537525,435.63728386715263
"[2, 3, 10, 21]","Q2-015,Q2-017,Q2-019,Q2-020",922.5291497834601,7844.322975131394,425.3936617337543,109.2028191,23.0194186,395.601806640625,645.601806640625,250.0,2.285095754672387,28.59075766648791,8157.950280401152,287.13548804970577,313.62730526975787
"[1, 6, 13, 22]","Q2-010,Q2-011,Q2-022,Q2-023",803.9626477115796,8000.946961477172,271.5316990171994,109.2660616,23.0056811,306.4526672363281,456.4526672363281,150.0,2.3912237822238613,25.274256805504336,8350.46736075342,322.4309486943802,349.52039927624867
"[7, 8, 9]","Q2-008,Q2-009,Q2-024",2996.903230692702,3924.7446331882643,2359.7946768737324,109.2746285,23.0373251,295.0412292480469,445.0412292480469,150.0,0.5485785661357748,82.85691980825703,4371.824137833243,427.1085538189695,447.0795046449786
"[16, 17, 18]","Q2-013,Q2-014,Q2-028",5419.734787228,6373.201701800115,4622.312706164914,109.2131884,23.0777811,258.8279724121094,558.8279724121094,300.0,0.6588164245369053,79.41198673322172,6980.612021897217,587.4220810630856,607.4103200971024
"[15, 16, 17]","Q2-013,Q2-026,Q2-028",4933.85606506257,6260.292894909243,4268.164374640379,109.2653366,23.0531517,272.38226318359375,522.3822631835938,250.0,0.691538054114991,78.38943580890654,6732.536850244357,455.6916904221913,472.2439553351145
"[7, 8, 13]","Q2-008,Q2-009,Q2-011",2996.903230692702,4769.589761775418,2506.035238562775,109.2604104,23.0060347,334.5596618652344,484.5596618652344,150.0,0.7080730112986315,77.87271839691776,5076.573185118725,280.86799212992736,306.98342334330624
"[12, 13, 17]","Q2-011,Q2-012,Q2-013",4415.122514073359,6260.292894909243,3937.5893349960465,109.2595646,23.007845,363.9188232421875,513.9188232421875,150.0,0.7236250837928478,77.3867161314735,6551.677642590071,267.53317907731224,291.3847476808279
"[15, 16, 18]","Q2-014,Q2-026,Q2-028",4933.85606506257,6373.201701800115,4249.0084913900355,109.2102907,23.0599272,283.8806457519531,583.8806457519531,300.0,0.7328830804796314,77.09740373501153,6870.948624430983,474.84757367253457,497.7469226308679
"[13, 17, 18]","Q2-011,Q2-013,Q2-014",4421.775415600074,6373.201701800115,3984.7641559414287,109.2493702,23.0235756,311.2042541503906,561.2042541503906,250.0,0.7339359660706173,77.06450106029321,6619.671649304626,227.01125965864514,246.46994750451103
"[12, 17, 18]","Q2-012,Q2-013,Q2-014",4415.122514073359,6373.201701800115,3990.8828374026857,109.2374879,23.0319305,192.82676696777344,342.82676696777344,150.0,0.7344832910458041,77.04739715481863,6599.045757234623,214.2396766706729,225.84405543450754
"[14, 17, 18]","Q2-013,Q2-014,Q2-021",4503.3547463191535,6373.201701800115,4018.128871379778,109.215203,23.0358064,200.5194854736328,500.5194854736328,300.0,0.7431948561832887,76.77516074427223,6663.906073036691,275.2258749393753,290.7043712365758
"[17, 18, 20]","Q2-013,Q2-014,Q2-029",5815.918153727534,7422.769452303852,5172.429224692249,109.2361751,23.0589327,309.4656982421875,609.4656982421875,300.0,0.760688563029429,76.22848240533034,7875.572189525987,433.488929035286,452.80273722213497
"[17, 18, 21]","Q2-013,Q2-014,Q2-020",5815.918153727534,7844.322975131394,5358.002598590823,109.2133709,23.0277561,306.1321716308594,606.1321716308594,300.0,0.76979874699067,75.94378915654157,8112.890478306843,247.91555513671165,268.5675031754486
"[8, 9, 13]","Q2-009,Q2-011,Q2-024",3023.126631185436,4769.589761775418,2422.009041925497,109.2713839,23.0310882,321.70806884765625,471.70806884765625,150.0,0.773464792455417,75.82922523576822,5183.330836346229,391.1175892599389,413.7410745708113
"[13, 14, 17]","Q2-011,Q2-013,Q2-021",4421.775415600074,6260.292894909243,3810.3464921738864,109.2746285,23.0273251,363.2660217285156,663.2660217285156,300.0,0.8070713448195401,74.77902047438938,6685.6503649866345,401.4289234261873,425.3574700773917
"[12, 14, 17]","Q2-012,Q2-013,Q2-021",4415.122514073359,6260.292894909243,3796.2115565776885,109.2641424,23.0452989,286.486328125,586.486328125,300.0,0.8189213768387218,74.40870697378995,6687.2046850261695,408.9109574956701,426.9117901169266
"[16, 17, 20]","Q2-013,Q2-028,Q2-029",5419.734787228,7422.769452303852,4748.435356889037,109.2485519,23.0603271,265.1324462890625,565.1324462890625,300.0,0.8993136086755679,71.89644972888851,7903.616648756096,461.29943033896257,480.84719645224385
"[10, 12, 17]","Q2-012,Q2-013,Q2-017",3691.9542689266414,6260.292894909243,3269.900644106919,109.215203,23.0258064,249.0012664794922,549.0012664794922,300.0,0.9166130035276917,71.35584363975964,6487.412906651166,212.0536248197222,227.1200117419227
"[16, 18, 20]","Q2-014,Q2-028,Q2-029",5419.734787228,7422.769452303852,4713.326744493281,109.2231884,23.0677811,251.5516357421875,501.5516357421875,250.0,0.9230796128768115,71.15376209759965,7937.153600792151,496.4080427347188,514.3841484882995
"[19, 21, 23]","Q2-020,Q2-030,Q2-031",6277.5661891867285,8988.86208053246,5791.600833852423,109.2070368,23.0258342,353.11492919921875,603.1149291992188,250.0,0.9944268103216023,68.92416217744993,9287.778679966701,275.9653553343048,298.91659943423963
"[9, 13, 14]","Q2-011,Q2-021,Q2-024",3056.355300486866,5420.472672437543,2373.878899205602,109.2813839,23.0310882,419.8471374511719,569.8471374511719,150.0,1.0081219837369655,68.49618800821983,5922.692076038144,472.4764012812639,502.2194036005999
"[8, 9, 14]","Q2-009,Q2-021,Q2-024",3023.126631185436,5420.472672437543,2344.035898761779,109.2731357,23.044464,299.11383056640625,449.11383056640625,150.0,1.0197645305335354,68.13235842082702,5915.008138544468,469.0907324236567,494.5354661069249
"[8, 12, 17]","Q2-009,Q2-012,Q2-013",3023.126631185436,6260.292894909243,2601.073006365714,109.215203,23.0258064,249.0012664794922,399.0012664794922,150.0,1.1209770039486155,64.96946862660576,6487.412906651166,212.0536248197222,227.1200117419227
"[14, 18, 20]","Q2-014,Q2-021,Q2-029",4503.3547463191535,7422.769452303852,3817.517685132579,109.2365448,23.0624343,328.5135803222656,378.5135803222656,50.0,1.1836127375582506,63.012101951304665,7919.507645183949,475.83706118657443,496.73819288009656
"[14, 17, 20]","Q2-013,Q2-021,Q2-029",4503.3547463191535,7422.769452303852,3822.404974281874,109.2465448,23.0624343,254.78555297851562,404.7855529785156,150.0,1.1859162846886768,62.94011610347885,7912.758402299302,470.9497720372797,489.98894999545024
"[9, 12, 17]","Q2-012,Q2-013,Q2-024",3056.355300486866,6260.292894909243,2496.562294426471,109.2559609,23.0422282,246.92222595214844,546.9222259521484,300.0,1.1983795501882373,62.550639056617584,6625.675282886956,349.79300606039476,365.3823879777125
"[7, 8, 18]","Q2-008,Q2-009,Q2-014",2996.903230692702,6373.201701800115,2491.5204098508307,109.2302907,23.0399272,219.28802490234375,269.28802490234375,50.0,1.2104664249600858,62.17292421999731,6680.383524717182,295.38282084187114,307.1818229170664
"[12, 17, 21]","Q2-012,Q2-013,Q2-020",4415.122514073359,7844.322975131394,3929.157158739054,109.2070368,23.0258342,353.11492919921875,503.11492919921875,150.0,1.2137865399559171,62.06917062637759,8143.239574565633,275.9653553343048,298.91659943423963
"[13, 17, 22]","Q2-011,Q2-013,Q2-023",4421.775415600074,8000.946961477172,3892.401242671541,109.2660168,23.0094009,304.2348327636719,554.2348327636719,250.0,1.284373466555131,59.863329170152156,8346.76872402566,319.3741729285329,345.8217625484873
"[8, 14, 18]","Q2-009,Q2-014,Q2-021",3023.126631185436,6373.201701800115,2395.5616815733865,109.2287255,23.0581964,188.29193115234375,438.29193115234375,250.0,1.2857133508855405,59.82145778482686,6807.08338420025,417.5649496120495,433.88168240013545
"[14, 17, 22]","Q2-013,Q2-021,Q2-023",4503.3547463191535,8000.946961477172,3851.5686506107504,109.2795646,23.027845,356.48876953125,656.48876953125,300.0,1.3375137784199125,58.20269442437773,8469.345741816924,441.78609570840297,468.39878033975066
"[13, 14, 22]","Q2-011,Q2-021,Q2-023",4421.775415600074,8000.946961477172,3778.2288516483936,109.2813839,23.0210882,378.3836364746094,628.3836364746094,250.0,1.3581559357381887,57.55762700818161,8459.953756955545,433.54656395168007,459.0067954783728
"[5, 14, 18]","Q2-014,Q2-016,Q2-021",2421.467771120079,6373.201701800115,1736.6201974475443,109.2102907,23.0599272,283.8806457519531,533.8806457519531,250.0,1.5005572814065038,53.10758495604676,6870.948624430983,474.84757367253457,497.7469226308679
"[8, 11, 20]","Q2-009,Q2-027,Q2-029",3023.126631185436,7422.769452303852,2325.048664974979,109.2465448,23.0624343,254.78555297851562,304.7855529785156,50.0,1.642776842815909,48.66322366200284,7925.604547929185,488.07796621045674,502.83509562533305
"[9, 11, 20]","Q2-024,Q2-027,Q2-029",3056.355300486866,7422.769452303852,2275.0838083755993,109.2877807,23.0497573,271.5475158691406,571.5475158691406,300.0,1.686527076257633,47.29602886694897,8019.696691892332,571.2714921112665,596.92723958848
"[8, 13, 22]","Q2-009,Q2-011,Q2-023",3023.126631185436,8000.946961477172,2493.752458256903,109.2660168,23.0094009,304.2348327636719,454.2348327636719,150.0,1.7117383729040483,46.508175846748486,8346.76872402566,319.3741729285329,345.8217625484873
"[9, 13, 22]","Q2-011,Q2-023,Q2-024",3056.355300486866,8000.946961477172,2472.300510858253,109.2735966,23.0152097,335.4212341308594,585.4212341308594,250.0,1.7368429357603465,45.72365825748918,8401.06930786848,374.054789628613,400.1223463913083
"[7, 8, 22]","Q2-008,Q2-009,Q2-023",2996.903230692702,8000.946961477172,2356.3931568223,109.2760616,22.9956811,418.70965576171875,668.7096557617188,250.0,1.7827250519818394,44.289842125567525,8467.354014107339,430.51007387040164,466.4070526301673
"[10, 19, 23]","Q2-017,Q2-030,Q2-031",3691.9542689266414,8988.86208053246,3152.569665981487,109.1970368,23.0158342,340.4078674316406,590.4078674316406,250.0,1.8119459929545458,43.37668772017045,9349.033114853755,329.3846029451544,360.17103432129375
"[8, 9, 22]","Q2-009,Q2-023,Q2-024",3023.126631185436,8000.946961477172,2317.303626035858,109.2813839,23.0410882,329.4339904785156,629.4339904785156,300.0,1.8257293235992749,42.945958637522665,8521.735040275838,495.82300514957797,520.7880787986666
"[6, 13, 22]","Q2-011,Q2-022,Q2-023",2506.7850168453324,8000.946961477172,1974.3540681509521,109.2660616,23.0056811,306.4526672363281,456.4526672363281,150.0,1.87091694721077,41.53384539966344,8350.46736075342,322.4309486943802,349.52039927624867
"[5, 18, 21]","Q2-014,Q2-016,Q2-020",2421.467771120079,7844.322975131394,1800.3510545747035,109.2102907,23.0499272,371.9468078613281,421.9468078613281,50.0,1.9079720096419275,40.37587469868977,8279.960258998546,411.11671654537525,435.63728386715263
"[3, 10, 21]","Q2-017,Q2-019,Q2-020",1202.4283044869223,7844.322975131394,705.2928164372165,109.2028191,23.0194186,395.601806640625,645.601806640625,250.0,2.19957101295744,31.263405845079994,8157.950280401152,287.13548804970577,313.62730526975787
"[1, 6, 22]","Q2-010,Q2-022,Q2-023",803.9626477115796,8000.946961477172,69.55777584594159,109.2860168,23.0094009,344.9888916015625,494.9888916015625,150.0,2.498526592207657,21.921043993510715,8555.959240976274,524.404871865638,555.0122794991016
"[7, 8]","Q2-008,Q2-009",2996.903230692702,3349.472279204153,2571.6844803440085,109.215203,23.0258064,249.0012664794922,299.0012664794922,50.0,0.24041653892923143,92.48698315846153,3578.966135092804,215.21875034869353,229.4938558886512
"[17, 18]","Q2-013,Q2-014",5815.918153727534,6373.201701800115,5391.678477056861,109.2374879,23.0319305,192.82676696777344,342.82676696777344,150.0,0.3064624011514726,90.42304996401647,6599.045757234623,214.2396766706729,225.84405543450754
"[8, 9]","Q2-009,Q2-024",3023.126631185436,3924.7446331882643,2386.0180773664665,109.2746285,23.0373251,295.0412292480469,445.0412292480469,150.0,0.5405658604296617,83.10731686157307,4371.824137833243,427.1085538189695,447.0795046449786
"[16, 17]","Q2-013,Q2-028",5419.734787228,6260.292894909243,4754.043096805808,109.2653366,23.0531517,272.38226318359375,522.3822631835938,250.0,0.5430751112311099,83.02890277402781,6732.536850244357,455.6916904221913,472.2439553351145
"[16, 18]","Q2-014,Q2-028",5419.734787228,6373.201701800115,4734.887213555465,109.2102907,23.0599272,283.8806457519531,583.8806457519531,300.0,0.5844201375957501,81.73687070013281,6870.948624430983,474.84757367253457,497.7469226308679
"[13, 14]","Q2-011,Q2-021",4421.775415600074,5420.472672437543,3739.29901431881,109.2813839,23.0310882,419.8471374511719,569.8471374511719,150.0,0.5909102818968187,81.53405369072442,5922.692076038144,472.4764012812639,502.2194036005999
"[21, 23]","Q2-020,Q2-031",7363.670608867332,8988.86208053246,6877.705253533027,109.2070368,23.0258342,353.11492919921875,603.1149291992188,250.0,0.6625615709747512,79.29495090703902,9287.778679966701,275.9653553343048,298.91659943423963
"[12, 17]","Q2-012,Q2-013",4415.122514073359,6260.292894909243,3993.0688892536364,109.215203,23.0258064,249.0012664794922,399.0012664794922,150.0,0.6956449286217502,78.2610959805703,6487.412906651166,212.0536248197222,227.1200117419227
"[8, 13]","Q2-009,Q2-011",3023.126631185436,4769.589761775418,2532.258639055509,109.2604104,23.0060347,334.5596618652344,484.5596618652344,150.0,0.7000603055925183,78.1231154502338,5076.573185118725,280.86799212992736,306.98342334330624
"[18, 20]","Q2-014,Q2-029",5949.011047192959,7422.769452303852,5305.5221181576735,109.2361751,23.0589327,309.4656982421875,609.4656982421875,300.0,0.7200212900261047,77.49933468668424,7875.572189525987,433.488929035286,452.80273722213497
"[13, 17]","Q2-011,Q2-013",4421.775415600074,6260.292894909243,3944.2422365227617,109.2595646,23.007845,363.9188232421875,513.9188232421875,150.0,0.7215922527707961,77.45024210091262,6551.677642590071,267.53317907731224,291.3847476808279
"[18, 21]","Q2-014,Q2-020",5949.011047192959,7844.322975131394,5491.095492056247,109.2133709,23.0277561,306.1321716308594,606.1321716308594,300.0,0.7291314739873457,77.21464143789545,8112.890478306843,247.91555513671165,268.5675031754486
"[9, 13]","Q2-011,Q2-024",3056.355300486866,4769.589761775418,2455.237711226927,109.2713839,23.0310882,321.70806884765625,471.70806884765625,150.0,0.7633115879466468,76.14651287666729,5183.330836346229,391.1175892599389,413.7410745708113
"[17, 20]","Q2-013,Q2-029",5815.918153727534,7422.769452303852,5144.618723388572,109.2485519,23.0603271,265.1324462890625,565.1324462890625,300.0,0.7782575800229322,75.67945062428338,7903.616648756096,461.29943033896257,480.84719645224385
"[14, 17]","Q2-013,Q2-021",4503.3547463191535,6260.292894909243,3891.925822892966,109.2746285,23.0273251,363.2660217285156,663.2660217285156,300.0,0.7821443270998214,75.55798977813059,6685.6503649866345,401.4289234261873,425.3574700773917
"[17, 21]","Q2-013,Q2-020",5815.918153727534,7844.322975131394,5329.952798393229,109.2070368,23.0258342,353.11492919921875,503.11492919921875,150.0,0.7857656500615855,75.44482343557546,8143.239574565633,275.9653553343048,298.91659943423963
"[14, 18]","Q2-014,Q2-021",4503.3547463191535,6373.201701800115,3875.789796707104,109.2287255,23.0581964,188.29193115234375,438.29193115234375,250.0,0.8334214268169045,73.95558041197174,6807.08338420025,417.5649496120495,433.88168240013545
"[17, 22]","Q2-013,Q2-023",5815.918153727534,8000.946961477172,5286.5439807990015,109.2660168,23.0094009,304.2348327636719,554.2348327636719,250.0,0.8583854076828513,73.1754560099109,8346.76872402566,319.3741729285329,345.8217625484873
"[9, 14]","Q2-021,Q2-024",3056.355300486866,5420.472672437543,2377.264568063209,109.2731357,23.044464,299.11383056640625,449.11383056640625,150.0,1.0096113260247652,68.44964606172609,5915.008138544468,469.0907324236567,494.5354661069249
"[19, 23]","Q2-030,Q2-031",6277.5661891867285,8988.86208053246,5738.181586241574,109.1970368,23.0158342,340.4078674316406,590.4078674316406,250.0,1.0218979062084084,68.06569043098725,9349.033114853755,329.3846029451544,360.17103432129375
"[2, 10]","Q2-015,Q2-017",922.5291497834601,4117.9516962948055,425.3936617337543,109.2028191,23.0194186,395.601806640625,445.601806640625,50.0,1.146482308361207,64.17242786371229,4431.579001564563,287.13548804970577,313.62730526975787
"[8, 18]","Q2-009,Q2-014",3023.126631185436,6373.201701800115,2517.7438103435647,109.2302907,23.0399272,219.28802490234375,269.28802490234375,50.0,1.2024537192539726,62.42332127331336,6680.383524717182,295.38282084187114,307.1818229170664
"[13, 22]","Q2-011,Q2-023",4421.775415600074,8000.946961477172,3892.401242671541,109.2660168,23.0094009,304.2348327636719,454.2348327636719,150.0,1.284373466555131,59.863329170152156,8346.76872402566,319.3741729285329,345.8217625484873
"[14, 22]","Q2-021,Q2-023",4503.3547463191535,8000.946961477172,3859.8081823674734,109.2813839,23.0210882,378.3836364746094,628.3836364746094,250.0,1.3332289180184698,58.336596311922825,8459.953756955545,433.54656395168007,459.0067954783728
"[1, 13]","Q2-010,Q2-011",803.9626477115796,4769.589761775418,312.1664973122863,109.2584893,23.0175857,303.68597412109375,353.68597412109375,50.0,1.3765408477705994,56.98309850716877,5070.218076684802,281.7961503992933,300.62831490938447
"[5, 18]","Q2-014,Q2-016",2421.467771120079,6373.201701800115,1887.8338792212326,109.2374879,23.0419305,154.10501098632812,204.10501098632812,50.0,1.4003988785858708,56.23753504419153,6703.202677947822,323.6338918988462,330.00097614770687
"[11, 20]","Q2-027,Q2-029",3740.6617225335362,7422.769452303852,3042.5837563230793,109.2465448,23.0624343,254.78555297851562,304.7855529785156,50.0,1.4235300093484335,55.514687207861456,7925.604547929185,488.07796621045674,502.83509562533305
"[10, 21]","Q2-017,Q2-020",3691.9542689266414,7844.322975131394,3194.8187808769358,109.2028191,23.0194186,395.601806640625,645.601806640625,250.0,1.4388825238230813,55.0349211305287,8157.950280401152,287.13548804970577,313.62730526975787
"[8, 22]","Q2-009,Q2-023",3023.126631185436,8000.946961477172,2382.6165573150342,109.2760616,22.9956811,418.70965576171875,668.7096557617188,250.0,1.774712346275726,44.54023917888357,8467.354014107339,430.51007387040164,466.4070526301673
"[9, 22]","Q2-023,Q2-024",3056.355300486866,8000.946961477172,2350.532295337288,109.2813839,23.0410882,329.4339904785156,629.4339904785156,300.0,1.8155761190905046,43.26324627842173,8521.735040275838,495.82300514957797,520.7880787986666
"[6, 22]","Q2-022,Q2-023",2506.7850168453324,8000.946961477172,1929.9766040735703,109.2704104,22.9960346,403.59808349609375,453.59808349609375,50.0,1.89921081924507,40.64966189859156,8394.91354787361,366.80841277176216,393.96658639643664
"[3, 21]","Q2-019,Q2-020",1202.4283044869223,7844.322975131394,763.0906265104616,109.2070368,23.0158342,309.75738525390625,459.75738525390625,150.0,2.168723417043279,32.227393217397534,8092.99876854568,229.33767797646078,248.6757934142863
[8],Q2-009,3023.126631185436,3345.695679696887,2597.9078808367426,109.215203,23.0258064,249.0012664794922,299.0012664794922,50.0,0.23124987226256477,92.77344149179486,3575.189535585538,215.21875034869353,229.4938558886512
[18],Q2-014,5949.011047192959,6373.201701800115,5524.771370522287,109.2374879,23.0319305,192.82676696777344,342.82676696777344,150.0,0.2657951281481483,91.69390224537037,6599.045757234623,214.2396766706729,225.84405543450754
[17],Q2-013,5815.918153727534,6260.292894909243,5393.864528907812,109.215203,23.0258064,249.0012664794922,399.0012664794922,150.0,0.2676240387274188,91.63674878976816,6487.412906651166,212.0536248197222,227.1200117419227
[13],Q2-011,4421.775415600074,4769.589761775418,3929.9792652007804,109.2584893,23.0175857,303.68597412109375,353.68597412109375,50.0,0.2710980575824483,91.52818570054849,5070.218076684802,281.7961503992933,300.62831490938447
[21],Q2-020,7363.670608867332,7844.322975131394,6924.332930890871,109.2070368,23.0158342,309.75738525390625,459.75738525390625,150.0,0.2861216018159314,91.05869994325214,8092.99876854568,229.33767797646078,248.6757934142863
[10],Q2-017,3691.9542689266414,4117.9516962948055,3194.8187808769358,109.2028191,23.0194186,395.601806640625,445.601806640625,50.0,0.3002690775119015,90.61659132775308,4431.579001564563,287.13548804970577,313.62730526975787
[22],Q2-023,7541.187122988811,8000.946961477172,7011.812950060278,109.2660168,23.0094009,304.2348327636719,454.2348327636719,150.0,0.3312198892974612,89.64937845945433,8346.76872402566,319.3741729285329,345.8217625484873
[23],Q2-031,7961.602396441913,8988.86208053246,7475.637041107608,109.2070368,23.0258342,353.11492919921875,603.1149291992188,250.0,0.4798601914380737,85.0043690175602,9287.778679966701,275.9653553343048,298.91659943423963
[20],Q2-029,6716.323093292238,7422.769452303852,6072.834164256952,109.2361751,23.0589327,309.4656982421875,609.4656982421875,300.0,0.4855648314957696,84.8260990157572,7875.572189525987,433.488929035286,452.80273722213497
[9],Q2-024,3056.355300486866,3924.7446331882643,2419.2467466678963,109.2746285,23.0373251,295.0412292480469,445.0412292480469,150.0,0.5304126559208915,83.42460450247215,4371.824137833243,427.1085538189695,447.0795046449786
[14],Q2-021,4503.3547463191535,5420.472672437543,3820.8783450378896,109.2813839,23.0310882,419.8471374511719,569.8471374511719,150.0,0.5659832641770999,82.31302299446564,5922.692076038144,472.4764012812639,502.2194036005999
[24],Q2-025,9007.804133062136,9724.131503304585,8429.661810516758,109.2698984,23.0240398,389.3804931640625,639.3804931640625,250.0,0.4411759122847213,86.21325274110247,10118.247200280302,368.14232254537893,394.11569697571747
